"name";"lat";"lon";"kanton"
"Stalten";47.24294;7.73947;"BE"
"St. Anton";47.41128;9.53613;"AI"
"Starkenbach";47.18699;9.25134;"SG"
"Stätebach";47.10858;8.051;"LU"
"Steinisweg";46.97111;7.32063;"BE"
"Steintal";47.23012;9.13865;"SG"
"St. Niklausen";47.02017;8.34072;"LU"
"St. Petersinsel";47.07069;7.14328;"BE"
"Strada";46.86381;10.4364;"GR"
"Strada";46.77497;9.18517;"GR"
"Striegel";47.31837;7.96957;"AG"
"Sulzerberg";47.53343;8.08237;"AG"
"Surcasti";46.69723;9.17851;"GR"
"Süri";46.92067;7.26945;"BE"
"Surin";46.66676;9.11633;"GR"
"Tal";47.02028;7.77983;"BE"
"Tamatten";46.13268;7.93595;"VS"
"Tannegg";47.43004;8.95483;"TG"
"Taveyanne";46.30519;7.12374;"VD"
"Tengia";46.47135;8.83157;"TI"
"Tersnaus";46.69319;9.18583;"GR"
"Thyon";46.18228;7.37251;"VS"
"Traselingen";47.1551;8.24828;"LU"
"Triftalp";46.13237;7.95198;"VS"
"Trüttlikon";47.59683;8.81969;"TG"
"Tützenberg";46.8322;7.24651;"FR"
"Uebewil";46.81506;7.17823;"FR"
"Uetliburg";47.23775;9.03557;"SG"
"Understock";46.69324;8.23048;"BE"
"Vadura";46.95624;9.48506;"SG"
"Vargistagn";46.6279;9.40838;"GR"
"Vattiz";46.70727;9.15993;"GR"
"Vautenaivre";47.27819;6.95624;"JU"
"Vernéaz";46.87727;6.74018;"NE"
"Vers chez Grosjean";46.62924;6.28407;"VD"
"Vers-chez-Perrin";46.79769;6.94362;"VD"
"Vers-chez-Savary";46.80561;6.95831;"VD"
"Vers-l\'Eglise";46.35371;7.1316;"VD"
"Vesin";46.81048;6.87516;"FR"
"Veyges";46.33088;6.99092;"VD"
"Vichères";45.99647;7.16658;"VS"
"Les Vieux-Prés";47.0836;6.93756;"NE"
"Vigana";46.15591;8.99408;"TI"
"Vilars";47.03304;6.92784;"NE"
"Villa";46.10763;7.51343;"VS"
"Villangeaux";46.63544;6.80229;"FR"
"Villaraboud";46.66069;6.91348;"FR"
"Villaranon";46.67144;6.88299;"FR"
"Villarbeney";46.63016;7.10951;"FR"
"Villariaz";46.66618;6.94094;"FR"
"Villarlod";46.70662;7.02185;"FR"
"Villars";46.6362;6.5289;"VD"
"Vivy";46.8684;7.17072;"FR"
"Vnà";46.84402;10.36483;"GR"
"Vocaglia";46.20609;8.59126;"TI"
"Vogelgsang";47.16262;8.1776;"LU"
"Vugelles";46.825;6.57847;"VD"
"Wald";47.14054;8.3472;"LU"
"Waldi";47.18934;8.16901;"LU"
"Waldried";46.65639;7.41501;"BE"
"Wattenwil";46.94196;7.58354;"BE"
"Weingarten";47.52597;8.98667;"TG"
"Wengliswil";46.78039;7.2798;"FR"
"Wetzwil";47.21748;8.13599;"LU"
"Wierezwil";47.05982;7.39394;"BE"
"Wiesenberg";46.92712;8.3652;"NW"
"Wiesholz";47.71174;8.8354;"SH"
"Wil";47.34778;7.92741;"SO"
"Wilen";47.49503;9.28457;"TG"
"Wiler vor Holz";46.84008;7.29211;"FR"
"Winistorf";47.15356;7.65163;"SO"
"Wittenbach";46.95947;7.73909;"BE"
"Wittwil";47.21117;8.21265;"LU"
"Wöschnau";47.38491;8.02554;"SO"
"Wyssbach";47.14572;7.82721;"BE"
"Zweite Altmatt";47.12053;8.68728;"SZ"
"Enges";47.06673;7.01657;"NE"
"Curio";46.0014;8.86223;"TI"
"Mühledorf";47.13462;7.47663;"SO"
"Gündlischwand";46.6322;7.91269;"BE"
"Cancori";46.45944;8.89944;"TI"
"Bettwil";47.29064;8.2679;"AG"
"Brenden";47.35665;9.42666;"AI"
"Bos-cha";46.77732;10.16836;"GR"
"Lamone";46.0453;8.93158;"TI"
"Les Avanchets";46.22168;6.10814;"GE"
"Vogorno";46.22284;8.85833;"TI"
"Urnerboden";46.88914;8.90152;"UR"
"La Rippe";46.38096;6.15046;"VD"
"Rüti bei Riggisberg";46.78219;7.45036;"BE"
"Achsete";46.52766;7.59666;"BE"
"Dirinella";46.10421;8.75752;"TI"
"Treiten";47.00859;7.16025;"BE"
"Beurnevésin";47.4925;7.13373;"JU"
"Bünzen";47.30977;8.32384;"AG"
"Châtel-sur-Montsalvens";46.61652;7.13266;"FR"
"Neggio";45.98709;8.8797;"TI"
"Aranno";46.01798;8.87069;"TI"
"Oberägeri";47.13614;8.6144;"ZG"
"Romoos";47.01093;8.02543;"LU"
"Rivaz";46.47629;6.77878;"VD"
"Granges (Veveyse)";46.52607;6.83002;"FR"
"Bressaucourt";47.38812;7.0352;"JU"
"Wohlenschwil";47.41368;8.25726;"AG"
"Villiers";47.07506;6.97147;"NE"
"Venthône";46.30665;7.52924;"VS"
"Lionza";46.16384;8.61942;"TI"
"Hunzenschwil";47.38417;8.12293;"AG"
"Grub";47.44765;9.50974;"AR"
"Vuissens";46.73342;6.76625;"FR"
"Ftan";46.79436;10.24793;"GR"
"Amlikon";47.56966;9.05788;"TG"
"Hersberg";47.49209;7.78313;"BL"
"Giez";46.81604;6.61712;"VD"
"La Ruinette";46.09339;7.25338;"VS"
"Verbier Mondzeu";46.09736;7.22849;"VS"
"Les Creux";46.10444;7.2254;"VS"
"Plaun da Lej";46.42138;9.72633;"GR"
"Dierikon";47.09677;8.36948;"LU"
"Villarepos";46.88343;7.07322;"FR"
"Le Bémont";47.26298;7.0152;"JU"
"Widacher";46.63526;7.57477;"BE"
"Hohlinde";46.7138;7.58924;"BE"
"Bedano";46.05122;8.91935;"TI"
"Prarreyer";46.06763;7.22643;"VS"
"Villars-Burquin";46.84877;6.62763;"VD"
"Bannalp";46.86993;8.43398;"NW"
"Siat";46.79078;9.16243;"GR"
"Biberstein";47.41641;8.08508;"AG"
"Braggio";46.30277;9.1238;"GR"
"Hofstetten";46.75351;8.07487;"BE"
"Vich";46.42925;6.25013;"VD"
"Zälg";46.71436;7.57164;"BE"
"Dörfli";46.71032;7.57486;"BE"
"Muzzano";45.99991;8.91648;"TI"
"Lengwil";47.62519;9.19242;"TG"
"Cavagnago";46.4152;8.88155;"TI"
"Saint-George";46.51428;6.2598;"VD"
"Saubraz";46.51606;6.33018;"VD"
"Berolle";46.55798;6.33551;"VD"
"Mauraz";46.60558;6.42074;"VD"
"Chavannes-le-Veyron";46.607;6.45086;"VD"
"Saint Denis";46.60694;6.45799;"VD"
"La Chaux";46.61714;6.47223;"VD"
"Chevilly";46.64272;6.47661;"VD"
"Moiry";46.64914;6.45335;"VD"
"Ferreyres";46.65804;6.4852;"VD"
"Orny";46.66758;6.52639;"VD"
"Pompaples";46.66699;6.50966;"VD"
"Penthéréaz";46.68171;6.6039;"VD"
"Vuarrens";46.68578;6.64793;"VD"
"Rueyres";46.69337;6.69213;"VD"
"Grevasalvas";46.42392;9.7183;"GR"
"Blaunca";46.41947;9.70743;"GR"
"Bischofszell";47.49575;9.23882;"TG"
"Coldrerio";45.854;8.98772;"TI"
"Mathod";46.76638;6.56472;"VD"
"Dittingen";47.44196;7.49619;"BL"
"Rain";47.12975;8.25786;"LU"
"Bas-Vully";46.96194;7.11251;"FR"
"La Rupe";46.7508;6.70012;"VD"
"Genthod";46.26724;6.15561;"GE"
"Bluche";46.30923;7.49594;"VS"
"Kirchbühl";47.14498;8.18737;"LU"
"Springboden";46.62197;7.57748;"BE"
"Briey Dessus";46.26611;7.52903;"VS"
"Semione";46.40011;8.96742;"TI"
"Rocourt";47.39053;6.95658;"JU"
"Schattenhalb";46.71903;8.19074;"BE"
"Dommartin";46.64849;6.70235;"VD"
"Sugnens";46.65509;6.67145;"VD"
"Villars-Mendraz";46.6459;6.72964;"VD"
"Villars-Tiercelin";46.62513;6.70376;"VD"
"Les Monts-de-Pully";46.53731;6.68758;"VD"
"Les Cullayes";46.57314;6.74938;"VD"
"La Conversion";46.51281;6.67737;"VD"
"St-Saphorin-sur-Morges";46.54694;6.48854;"VD"
"Monnaz";46.53247;6.48065;"VD"
"Grand-Lancy";46.17879;6.12286;"GE"
"Vessy";46.1831;6.16676;"GE"
"La Croix-de-Rozon";46.14535;6.13642;"GE"
"Les Bioux";46.62073;6.26993;"VD"
"Prahins";46.7348;6.73857;"VD"
"Marnand";46.75727;6.89907;"VD"
"Sassel";46.77696;6.8571;"VD"
"Combremont-le-Grand";46.76168;6.81818;"VD"
"Vallamand";46.92928;7.04035;"VD"
"Ecoteaux";46.54688;6.86414;"VD"
"Prez-vers-Siviriez";46.63965;6.87478;"FR"
"Le Châtelard-près-Romont";46.68042;6.97924;"FR"
"Les Monts-de-Corsier";46.50445;6.88075;"VD"
"Villard-sur-Chamby";46.47218;6.92898;"VD"
"Ravoire";46.10073;7.04584;"VS"
"St-Séverin";46.23489;7.30067;"VS"
"Areuse";46.95346;6.85382;"NE"
"Marin-Epagnier";47.01017;6.99941;"NE"
"Boveresse";46.9182;6.60055;"NE"
"Mont-de-Buttes";46.87785;6.50863;"NE"
"Les Sagnettes";46.94036;6.59411;"NE"
"Le Crêt-du-Locle";47.07714;6.78706;"NE"
"Goumois";47.26113;6.95241;"JU"
"Montmelon";47.354;7.18197;"JU"
"Montenol";47.35176;7.14873;"JU"
"Epauvillers";47.33629;7.1194;"JU"
"Epiquerez";47.32861;7.05691;"JU"
"Seleute";47.36671;7.11146;"JU"
"Réclère";47.37557;6.91898;"JU"
"Spiegel BE";46.92483;7.43611;"BE"
"Mamishaus";46.81008;7.37955;"BE"
"Tägertschi";46.87548;7.58529;"BE"
"Kaltacker";47.07784;7.67013;"BE"
"Biembach im Emmental";47.00057;7.62241;"BE"
"Heimisbach";47.01249;7.76051;"BE"
"Schmidigen-Mühleweg";47.09426;7.74588;"BE"
"Oberfrittenbach";46.95867;7.78491;"BE"
"Gohl";46.95542;7.80622;"BE"
"Ried (Frutigen)";46.56681;7.61715;"BE"
"Horboden";46.63164;7.56211;"BE"
"Zwischenflüh";46.6072;7.51555;"BE"
"Schwenden im Diemtigtal";46.58007;7.49062;"BE"
"Oeschseite";46.53055;7.35106;"BE"
"Turbach";46.4786;7.33125;"BE"
"Rothwald";46.28183;8.04023;"VS"
"Steg-Gampel";46.31492;7.74918;"VS"
"Hohtenn";46.31893;7.75573;"VS"
"Mollens";46.31652;7.52121;"VS"
"Noës";46.27985;7.50255;"VS"
"Ried-Mörel";46.35712;8.03144;"VS"
"Bruderholz";47.5296;7.59902;"BS"
"Seewen SO";47.43738;7.6615;"SO"
"Liesberg Dorf";47.40326;7.4341;"BL"
"Günsberg";47.25672;7.57688;"SO"
"Allerheiligenberg";47.35235;7.81535;"SO"
"Leimiswil";47.15079;7.76339;"BE"
"Schwarzenbach (Huttwil)";47.10805;7.83033;"BE"
"Erlinsbach AG";47.40523;8.01515;"AG"
"Barmelweid";47.41588;7.9764;"SO"
"Rombach";47.40468;8.04585;"AG"
"Umiken";47.48287;8.18748;"AG"
"Mettau";47.56361;8.12928;"AG"
"Hottwil";47.54844;8.16173;"AG"
"Siggenthal Station";47.51744;8.23946;"AG"
"Böttstein";47.55544;8.22258;"AG"
"Oberrohrdorf";47.41833;8.31983;"AG"
"Hilfikon";47.33135;8.24236;"AG"
"Benzenschwil";47.24801;8.3651;"AG"
"Obernau";47.03328;8.25442;"LU"
"Reussbühl";47.06135;8.27511;"LU"
"Root Längenbold";47.10469;8.37892;"LU"
"Steinhuserberg";47.04176;8.04985;"LU"
"Rohrmatt";47.08289;7.98509;"LU"
"Bramboden";46.97932;7.98506;"LU"
"Mosen";47.24486;8.22631;"LU"
"Allenwinden (Baar)";47.16422;8.55543;"ZG"
"Hünenberg See";47.17425;8.45123;"ZG"
"Haldi";46.86357;8.67491;"UR"
"Meien";46.7238;8.55711;"UR"
"Riazzino";46.17466;8.90004;"TI"
"Rivera TI";46.12681;8.92315;"TI"
"Camignolo";46.10871;8.93652;"TI"
"Torricella";46.06382;8.9233;"TI"
"Caneggio";45.87247;9.02956;"TI"
"Sagno";45.85678;9.03986;"TI"
"S. Pietro";45.85887;8.93789;"TI"
"Rancate";45.87152;8.96708;"TI"
"Tremona";45.88152;8.95884;"TI"
"Serpiano";45.91044;8.92802;"TI"
"Corteglia";45.86234;8.99536;"TI"
"Carabbia";45.97188;8.93703;"TI"
"Pambio-Noranco";45.98408;8.92927;"TI"
"Barbengo";45.95882;8.91682;"TI"
"Gentilino";45.99157;8.93107;"TI"
"Ponte Capriasca";46.06055;8.94819;"TI"
"Lugaggia";46.06263;8.97265;"TI"
"Ruvigliana";46.00368;8.97864;"TI"
"Purasca";45.97745;8.85101;"TI"
"Cassina d\'Agno";45.99231;8.89043;"TI"
"Molinazzo di Monteggio";45.99243;8.81936;"TI"
"Ponte Cremenaga";45.99213;8.80709;"TI"
"Termine";45.99976;8.79213;"TI"
"Tannay";46.30876;6.17732;"VD"
"Passugg";46.82969;9.54802;"GR"
"Salenstein";47.66865;9.05883;"TG"
"Obersaxen Giraniga";46.74645;9.08492;"GR"
"Obersaxen Friggahüs";46.74339;9.06887;"GR"
"Schlans";46.75359;9.01574;"GR"
"S. Benedetg";46.73557;8.93978;"GR"
"Camischolas";46.6806;8.7646;"GR"
"Untervaz Bahnhof";46.91699;9.55788;"GR"
"Putz";46.92606;9.74702;"GR"
"Pragg-Jenaz";46.94021;9.70526;"GR"
"Gadenstätt";46.94522;9.79448;"GR"
"St. Margrethenberg";46.97691;9.5127;"SG"
"Schwendi";47.00783;9.36524;"SG"
"Summaprada";46.71474;9.43305;"GR"
"Alvaneu Bad";46.66964;9.64728;"GR"
"Ospizio Bernina";46.41153;10.02193;"GR"
"Li Curt";46.30994;10.06253;"GR"
"Balterswil";47.45409;8.93669;"TG"
"Sitterdorf";47.50259;9.24783;"TG"
"Ottikon (Gossau)";47.2946;8.78194;"ZH"
"Mitlödi";47.01233;9.0802;"GL"
"Haslen";46.98154;9.05797;"GL"
"Horgenberg";47.24847;8.5877;"ZH"
"Walenstadtberg";47.13737;9.29027;"SG"
"Mädris";47.05001;9.39443;"SG"
"Flums Hochwiese";47.08386;9.3722;"SG"
"Flumserberg Saxli";47.0776;9.34645;"SG"
"Flumserberg Bergheim";47.09812;9.30782;"SG"
"Flumserberg Tannenbodenalp";47.09316;9.28164;"SG"
"Grub SG";47.4538;9.51356;"SG"
"Schwende";47.30298;9.43674;"AI"
"Lustmühle";47.3991;9.35846;"AR"
"Steinach";47.50178;9.43846;"SG"
"Reute";47.4201;9.57313;"AR"
"Wolfhalden";47.4527;9.54815;"AR"
"Marbach SG";47.39167;9.5672;"SG"
"Widnau";47.40834;9.63321;"SG"
"Hinterforst";47.36005;9.53073;"SG"
"Tägerschen";47.50914;9.03209;"TG"
"Bussnang";47.55678;9.08157;"TG"
"Lütisburg Station";47.3851;9.07235;"SG"
"Dreien";47.37336;9.01514;"SG"
"Ulisbach";47.28756;9.1014;"SG"
"Stein";47.20001;9.22611;"SG"
"Eggberge";46.90176;8.64449;"UR"
"Bachtobel";47.58268;9.08885;"TG"
"Kirchleerau";47.27579;8.06581;"AG"
"Matran";46.78593;7.09768;"FR"
"Ernetschwil";47.23752;9.00054;"SG"
"Rieden";47.22284;9.05164;"SG"
"Knoblisbühl";47.1404;9.2849;"SG"
"Ebersol";47.34891;9.15166;"SG"
"Niederglatt";47.42995;9.16846;"SG"
"Sonnental";47.4583;9.13944;"SG"
"Niederstetten";47.45309;9.08171;"SG"
"Berg";47.48667;9.40986;"SG"
"Tübach";47.48678;9.45462;"SG"
"Grabserberg";47.18164;9.42525;"SG"
"Untereggen";47.45401;9.45099;"SG"
"Olsberg";47.52333;7.78372;"AG"
"Münchwilen";47.53573;7.96409;"AG"
"Herznach";47.47148;8.04751;"AG"
"Ueken";47.48452;8.04438;"AG"
"Hirschthal";47.31871;8.05638;"AG"
"Holziken";47.31951;8.0343;"AG"
"Wittwil";47.29193;8.03643;"AG"
"Attelwil";47.26223;8.04469;"AG"
"Reitnau";47.25102;8.04889;"AG"
"Oberhof";47.44874;8.00273;"AG"
"Oeschgen";47.52307;8.01899;"AG"
"Oberflachs";47.44021;8.12519;"AG"
"Holderbank";47.43094;8.17066;"AG"
"Riniken";47.49395;8.18673;"AG"
"Bözberg";47.49549;8.15143;"AG"
"Rüfenach";47.50712;8.20903;"AG"
"Remigen";47.5186;8.185;"AG"
"Mönthal";47.517;8.14035;"AG"
"Mülligen";47.45575;8.2392;"AG"
"Scherz";47.44689;8.18419;"AG"
"Felsenau";47.60521;8.21888;"AG"
"Mandach";47.54783;8.18903;"AG"
"Ennetbaden";47.48055;8.32399;"AG"
"Freienwil";47.50297;8.32768;"AG"
"Fislisbach";47.43904;8.29687;"AG"
"Bellikon";47.3916;8.34934;"AG"
"Brunegg";47.42125;8.2158;"AG"
"Tägerig";47.40565;8.27677;"AG"
"Ammerswil";47.36818;8.20737;"AG"
"Stetten";47.40166;8.30189;"AG"
"Büttikon";47.32856;8.26946;"AG"
"Uezwil";47.3169;8.27163;"AG"
"Zufikon";47.34756;8.36029;"AG"
"Boswil";47.30381;8.30881;"AG"
"Besenbüren";47.31439;8.34586;"AG"
"Geltwil";47.24901;8.32598;"AG"
"Meienberg";47.19781;8.37623;"AG"
"Abtwil";47.17331;8.35773;"AG"
"Zetzwil";47.28824;8.15095;"AG"
"Leimbach";47.27487;8.17005;"AG"
"Burg";47.23389;8.17798;"AG"
"Islisberg";47.32203;8.44142;"AG"
"Denges";46.52198;6.53932;"VD"
"Echandens";46.53947;6.53704;"VD"
"Lonay";46.52877;6.51944;"VD"
"Villars-Ste-Croix";46.56555;6.56328;"VD"
"Mex";46.57592;6.55452;"VD"
"Boussens";46.6035;6.58596;"VD"
"Sullens";46.59557;6.56687;"VD"
"Etagnières";46.60152;6.60646;"VD"
"Villars-le-Terroir";46.65817;6.64389;"VD"
"St-Barthélemy";46.63485;6.60206;"VD"
"Montaubion-Chardonney";46.64564;6.71389;"VD"
"Naz";46.65883;6.69396;"VD"
"Poliez-le-Grand";46.63539;6.66618;"VD"
"Poliez-Pittet";46.62735;6.68813;"VD"
"Bettens";46.62831;6.57342;"VD"
"Fey";46.67383;6.68027;"VD"
"Ogens";46.70844;6.72448;"VD"
"Bretigny-sur-Morrens";46.59981;6.64314;"VD"
"Morrens";46.59089;6.62229;"VD"
"Martherenges";46.66228;6.7557;"VD"
"Boulens";46.68225;6.71909;"VD"
"Ferlens";46.58808;6.7808;"VD"
"Essertes";46.56194;6.78645;"VD"
"Mézières";46.59148;6.76575;"VD"
"Carrouge";46.60457;6.77067;"VD"
"Vulliens";46.62405;6.79596;"VD"
"Aran";46.49927;6.71042;"VD"
"Chenaux";46.49575;6.73015;"VD"
"Villette (Lavaux)";46.49575;6.70901;"VD"
"Cottens";46.57251;6.4564;"VD"
"Bremblens";46.54665;6.52062;"VD"
"Reverolle";46.54276;6.44054;"VD"
"Chigny";46.51971;6.47659;"VD"
"Denens";46.51771;6.45289;"VD"
"Sévery";46.57347;6.44171;"VD"
"Buchillon";46.46984;6.4178;"VD"
"Bougy-Villars";46.48188;6.35359;"VD"
"Féchy";46.47636;6.37397;"VD"
"Montherod";46.5017;6.3615;"VD"
"Pizy";46.49393;6.34776;"VD"
"Lavigny";46.50118;6.41091;"VD"
"Tartegnin";46.46623;6.31246;"VD"
"Luins";46.44203;6.27275;"VD"
"St-Oyens";46.49937;6.30334;"VD"
"Dully";46.43143;6.29461;"VD"
"Avully";46.17005;6.00459;"GE"
"Choulex";46.22454;6.22799;"GE"
"Bassins";46.46274;6.23616;"VD"
"Athenaz (Avusy)";46.15177;6.00208;"GE"
"Laconnex";46.157;6.03128;"GE"
"Commugny";46.32105;6.17119;"VD"
"Mies";46.30355;6.16332;"VD"
"Vufflens-la-Ville";46.57515;6.53716;"VD"
"Senarclens";46.59786;6.48537;"VD"
"Eclépens";46.64819;6.53579;"VD"
"Croy";46.695;6.47676;"VD"
"Premier";46.70575;6.44991;"VD"
"Juriens";46.68846;6.44569;"VD"
"Bretonnières";46.71236;6.46964;"VD"
"Bofflens";46.7031;6.49478;"VD"
"L\'Abergement";46.75421;6.48501;"VD"
"Sergey";46.7493;6.50127;"VD"
"Lignerolle";46.74291;6.45842;"VD"
"Eclagnens";46.65128;6.59187;"VD"
"Cuarny";46.76988;6.69207;"VD"
"Villars-Epeney";46.78261;6.69762;"VD"
"Pomy";46.75856;6.66908;"VD"
"Gossens";46.7393;6.70025;"VD"
"Bioley-Magnoux";46.72593;6.71082;"VD"
"Chanéaz";46.72875;6.74479;"VD"
"Correvon";46.71707;6.73964;"VD"
"Denezy";46.7215;6.78185;"VD"
"Prévondavaux";46.72963;6.79561;"FR"
"Valeyres-sous-Ursins";46.74715;6.65231;"VD"
"Ursins";46.73728;6.6682;"VD"
"Orzens";46.72282;6.67892;"VD"
"Molondin";46.7591;6.74457;"VD"
"Démoret";46.74691;6.76086;"VD"
"Grandevent";46.83793;6.60324;"VD"
"Fontanezier";46.8547;6.65589;"VD"
"Romairon";46.85016;6.64252;"VD"
"Vaugondry";46.84612;6.63638;"VD"
"Mutrux";46.88085;6.72659;"VD"
"Orges";46.80927;6.58348;"VD"
"Belmont-sur-Yverdon";46.74184;6.62467;"VD"
"Gressy";46.75021;6.63644;"VD"
"Treycovagnes";46.77387;6.61244;"VD"
"Chamblon";46.77906;6.60256;"VD"
"Suscévaz";46.76335;6.58289;"VD"
"Le Château-de-Ste-Croix";46.81823;6.53411;"VD"
"Font";46.83748;6.82209;"FR"
"Châtillon";46.83053;6.83146;"FR"
"Châbles";46.82451;6.81078;"FR"
"Nuvilly";46.78336;6.82778;"FR"
"Vucherens";46.62319;6.77987;"VD"
"Syens";46.64406;6.77689;"VD"
"Hermenches";46.64027;6.76271;"VD"
"Rossenges";46.6535;6.77597;"VD"
"Villars-le-Comte";46.7131;6.80136;"VD"
"Curtilles";46.70108;6.84505;"VD"
"Henniez";46.74219;6.88696;"VD"
"Seigneux";46.72761;6.88223;"VD"
"Cremin";46.72414;6.8425;"VD"
"Villeneuve";46.74669;6.87171;"FR"
"Fétigny";46.79819;6.9117;"FR"
"Ménières";46.78268;6.88014;"FR"
"Champtauroz";46.75888;6.78558;"VD"
"Treytorrens (Payerne)";46.77215;6.80476;"VD"
"Sévaz";46.83985;6.87703;"FR"
"Rueyres-les-Prés";46.85865;6.91208;"FR"
"Rossens";46.73433;6.92469;"VD"
"Missy";46.88013;6.97295;"VD"
"Vallon";46.88379;6.95543;"FR"
"Oleyres";46.85404;7.04251;"VD"
"Cotterd";46.92085;7.02243;"VD"
"Montmagny";46.92719;7.00747;"VD"
"Constantine";46.91832;7.00863;"VD"
"Clavaleyres";46.8991;7.09282;"FR"
"Les Tavernes";46.55483;6.81062;"VD"
"Oron-le-Châtel";46.57298;6.8404;"VD"
"Bussigny-sur-Oron";46.56983;6.86481;"VD"
"Chesalles-sur-Oron";46.57753;6.85579;"VD"
"Chapelle (Glâne)";46.58873;6.83718;"FR"
"Châtillens";46.56471;6.8128;"VD"
"Vuibroye";46.57139;6.80466;"VD"
"Bossonnens";46.52471;6.84952;"FR"
"Remaufens";46.52872;6.88262;"FR"
"Tatroz";46.52703;6.86692;"FR"
"Le Pâquier-Montbarry";46.59477;7.05328;"FR"
"Bionnens";46.63505;6.85546;"FR"
"Auboranges";46.58463;6.80445;"FR"
"Vuarmarens";46.64776;6.82867;"FR"
"Montet (Glâne)";46.64633;6.81175;"FR"
"Mossel";46.60862;6.85165;"FR"
"Prévonloup";46.70081;6.88529;"VD"
"Lovatens";46.69203;6.86072;"VD"
"Villars-Bramard";46.71817;6.90312;"VD"
"Cerniaz";46.72793;6.89458;"VD"
"Sarzens";46.68134;6.84738;"VD"
"La Neirigue";46.683;6.95249;"FR"
"Rueyres-St-Laurent";46.71287;7.03614;"FR"
"Pont (Veveyse)";46.58847;6.85132;"FR"
"Chésopelloz";46.8081;7.078;"FR"
"Villarsel-sur-Marly";46.76178;7.17195;"FR"
"Ferpicloz";46.74818;7.16223;"FR"
"Montévraz";46.7263;7.17591;"FR"
"Senèdes";46.7418;7.14185;"FR"
"Zénauva";46.73498;7.18199;"FR"
"St. Silvester";46.74246;7.22401;"FR"
"Chénens";46.74157;7.00403;"FR"
"Corserey";46.7731;6.98873;"FR"
"Granges-Paccot";46.82666;7.14255;"FR"
"Russy";46.84126;7.00348;"FR"
"Autafond";46.8129;7.07684;"FR"
"Formangueires";46.82723;7.11661;"FR"
"Mur (Vully)";46.94531;7.06005;"FR"
"Corseaux";46.47222;6.82942;"VD"
"Chessel";46.3496;6.89696;"VD"
"Rennaz";46.3748;6.91604;"VD"
"Vérossaz";46.21221;6.9863;"VS"
"Produit (Leytron)";46.18577;7.19417;"VS"
"Cotterg (Le Châble VS)";46.08684;7.20902;"VS"
"Cries (Vollèges)";46.09196;7.1755;"VS"
"Palasuit (Liddes)";45.98224;7.19331;"VS"
"Chez Petit (Liddes)";45.98748;7.17722;"VS"
"Fontaine Dessus (Liddes)";46.00571;7.17392;"VS"
"Fornex (Liddes)";46.00857;7.16348;"VS"
"Les Moulins VS (Liddes)";46.00455;7.16804;"VS"
"Les Places (Versegères)";46.06263;7.23871;"VS"
"Le Planchamp (Lourtier)";46.05699;7.26029;"VS"
"Les Vérines (Chamoson)";46.21045;7.2044;"VS"
"Némiaz (Chamoson)";46.21232;7.22351;"VS"
"Uvrier";46.24858;7.41038;"VS"
"Roumaz (Savièse)";46.24532;7.34559;"VS"
"Mayens-de-la-Zour (Savièse)";46.26984;7.35691;"VS"
"Argnou (Ayent)";46.26358;7.39975;"VS"
"Fortunau (Ayent)";46.28688;7.4153;"VS"
"Saxonne (Ayent)";46.28112;7.40538;"VS"
"Villa (Ayent)";46.27637;7.41653;"VS"
"Liez (St-Martin)";46.16148;7.45096;"VS"
"Icogne";46.29193;7.44054;"VS"
"Salins";46.21133;7.35773;"VS"
"Arvillard (Salins)";46.21099;7.34593;"VS"
"Pravidondaz (Salins)";46.21244;7.35489;"VS"
"Turin (Salins)";46.21551;7.35409;"VS"
"Les Mayens-de-Sion";46.20111;7.37311;"VS"
"La Vernaz (Les Agettes)";46.21022;7.37342;"VS"
"Crête-à-l\'Oeil (Les Agettes)";46.21198;7.37147;"VS"
"Bieudron (Nendaz)";46.19402;7.27975;"VS"
"Condémines (Nendaz)";46.17549;7.25538;"VS"
"Sornard (Nendaz)";46.18875;7.30315;"VS"
"Bôle";46.96603;6.84198;"NE"
"Chambrelien";46.97226;6.81577;"NE"
"Montalchez";46.89885;6.74331;"NE"
"Fresens";46.8874;6.74843;"NE"
"Fontaines";47.04364;6.90348;"NE"
"La Vue-des-Alpes";47.07361;6.87128;"NE"
"Engollon";47.03907;6.91999;"NE"
"Fretereules";46.96213;6.76798;"NE"
"La Cibourg";47.12403;6.89359;"NE"
"Les Planchettes";47.10616;6.77025;"NE"
"Le Cerneux-Veusil";47.17939;6.96687;"BE"
"Montfavergier";47.30878;7.08808;"JU"
"Les Enfers";47.28934;7.04302;"JU"
"La Chaux-du-Milieu";47.01257;6.70724;"NE"
"Les Taillères";46.97065;6.57615;"NE"
"Le Brouillet";46.94994;6.53404;"NE"
"Le Cerneux-Péquignot";47.01585;6.67069;"NE"
"Scheuren";47.13471;7.32089;"BE"
"Schwadernau";47.1278;7.30778;"BE"
"Studen";47.11305;7.30323;"BE"
"Aegerten";47.12115;7.29164;"BE"
"Port";47.11447;7.26018;"BE"
"Jens";47.09632;7.26358;"BE"
"Lüscherz";47.04461;7.15266;"BE"
"Finsterhennen";47.02483;7.17536;"BE"
"Cortébert";47.18825;7.10891;"BE"
"Mont-Soleil";47.15968;6.98676;"BE"
"Les Pontins";47.13124;6.9989;"BE"
"Mont-Crosin";47.18354;7.03428;"BE"
"Cormoret";47.17078;7.05421;"BE"
